"","fsl","wash","capacity_gaps","protection","shelter","health","impact","education","calculated_msni"
"652",4,3,1,3,3,1,1,1,4
"653",1,4,1,3,3,1,1,1,4
"654",2,4,1,3,3,1,1,1,4
"655",3,4,1,3,3,1,1,1,4
"656",4,4,1,3,3,1,1,1,4
"657",1,1,2,3,3,1,1,1,3
"658",2,1,2,3,3,1,1,1,3
"659",3,1,2,3,3,1,1,1,3
"660",4,1,2,3,3,1,1,1,4
"661",1,2,2,3,3,1,1,1,3
"662",2,2,2,3,3,1,1,1,3
"663",3,2,2,3,3,1,1,1,3
"664",4,2,2,3,3,1,1,1,4
"665",1,3,2,3,3,1,1,1,3
"666",2,3,2,3,3,1,1,1,3
"667",3,3,2,3,3,1,1,1,3
"668",4,3,2,3,3,1,1,1,4
"669",1,4,2,3,3,1,1,1,4
"670",2,4,2,3,3,1,1,1,4
"671",3,4,2,3,3,1,1,1,4
"672",4,4,2,3,3,1,1,1,4
"673",1,1,3,3,3,1,1,1,3
"674",2,1,3,3,3,1,1,1,3
"675",3,1,3,3,3,1,1,1,3
"676",4,1,3,3,3,1,1,1,4
"677",1,2,3,3,3,1,1,1,3
"678",2,2,3,3,3,1,1,1,3
"679",3,2,3,3,3,1,1,1,3
"680",4,2,3,3,3,1,1,1,4
"681",1,3,3,3,3,1,1,1,3
"682",2,3,3,3,3,1,1,1,3
"683",3,3,3,3,3,1,1,1,3
"684",4,3,3,3,3,1,1,1,4
"685",1,4,3,3,3,1,1,1,4
"686",2,4,3,3,3,1,1,1,4
"687",3,4,3,3,3,1,1,1,4
"688",4,4,3,3,3,1,1,1,4
"689",1,1,4,3,3,1,1,1,4
"690",2,1,4,3,3,1,1,1,4
"691",3,1,4,3,3,1,1,1,4
"692",4,1,4,3,3,1,1,1,4
"693",1,2,4,3,3,1,1,1,4
"694",2,2,4,3,3,1,1,1,4
"695",3,2,4,3,3,1,1,1,4
"696",4,2,4,3,3,1,1,1,4
"697",1,3,4,3,3,1,1,1,4
"698",2,3,4,3,3,1,1,1,4
"699",3,3,4,3,3,1,1,1,4
"700",4,3,4,3,3,1,1,1,4
"701",1,4,4,3,3,1,1,1,4
"702",2,4,4,3,3,1,1,1,4
"703",3,4,4,3,3,1,1,1,4
"704",4,4,4,3,3,1,1,1,4
"705",1,1,1,4,3,1,1,1,4
"706",2,1,1,4,3,1,1,1,4
"707",3,1,1,4,3,1,1,1,4
"708",4,1,1,4,3,1,1,1,4
"709",1,2,1,4,3,1,1,1,4
"710",2,2,1,4,3,1,1,1,4
"711",3,2,1,4,3,1,1,1,4
"712",4,2,1,4,3,1,1,1,4
"713",1,3,1,4,3,1,1,1,4
"714",2,3,1,4,3,1,1,1,4
"715",3,3,1,4,3,1,1,1,4
"716",4,3,1,4,3,1,1,1,4
"717",1,4,1,4,3,1,1,1,4
"718",2,4,1,4,3,1,1,1,4
"719",3,4,1,4,3,1,1,1,4
"720",4,4,1,4,3,1,1,1,4
"721",1,1,2,4,3,1,1,1,4
"722",2,1,2,4,3,1,1,1,4
"723",3,1,2,4,3,1,1,1,4
"724",4,1,2,4,3,1,1,1,4
"725",1,2,2,4,3,1,1,1,4
"726",2,2,2,4,3,1,1,1,4
"727",3,2,2,4,3,1,1,1,4
"728",4,2,2,4,3,1,1,1,4
"729",1,3,2,4,3,1,1,1,4
"730",2,3,2,4,3,1,1,1,4
"731",3,3,2,4,3,1,1,1,4
"732",4,3,2,4,3,1,1,1,4
"733",1,4,2,4,3,1,1,1,4
"734",2,4,2,4,3,1,1,1,4
"735",3,4,2,4,3,1,1,1,4
"736",4,4,2,4,3,1,1,1,4
"737",1,1,3,4,3,1,1,1,4
"738",2,1,3,4,3,1,1,1,4
"739",3,1,3,4,3,1,1,1,4
"740",4,1,3,4,3,1,1,1,4
"741",1,2,3,4,3,1,1,1,4
"742",2,2,3,4,3,1,1,1,4
"743",3,2,3,4,3,1,1,1,4
"744",4,2,3,4,3,1,1,1,4
"745",1,3,3,4,3,1,1,1,4
"746",2,3,3,4,3,1,1,1,4
"747",3,3,3,4,3,1,1,1,4
"748",4,3,3,4,3,1,1,1,4
"749",1,4,3,4,3,1,1,1,4
"750",2,4,3,4,3,1,1,1,4
"751",3,4,3,4,3,1,1,1,4
"752",4,4,3,4,3,1,1,1,4
"753",1,1,4,4,3,1,1,1,4
"754",2,1,4,4,3,1,1,1,4
"755",3,1,4,4,3,1,1,1,4
"756",4,1,4,4,3,1,1,1,4
"757",1,2,4,4,3,1,1,1,4
"758",2,2,4,4,3,1,1,1,4
"759",3,2,4,4,3,1,1,1,4
"760",4,2,4,4,3,1,1,1,4
"761",1,3,4,4,3,1,1,1,4
"762",2,3,4,4,3,1,1,1,4
"763",3,3,4,4,3,1,1,1,4
"764",4,3,4,4,3,1,1,1,4
"765",1,4,4,4,3,1,1,1,4
"766",2,4,4,4,3,1,1,1,4
"767",3,4,4,4,3,1,1,1,4
"768",4,4,4,4,3,1,1,1,4
"769",1,1,1,1,4,1,1,1,2
"770",2,1,1,1,4,1,1,1,2
"771",3,1,1,1,4,1,1,1,3
"772",4,1,1,1,4,1,1,1,4
"773",1,2,1,1,4,1,1,1,2
"774",2,2,1,1,4,1,1,1,2
"775",3,2,1,1,4,1,1,1,3
"776",4,2,1,1,4,1,1,1,4
"777",1,3,1,1,4,1,1,1,3
"778",2,3,1,1,4,1,1,1,3
"779",3,3,1,1,4,1,1,1,3
"780",4,3,1,1,4,1,1,1,4
"781",1,4,1,1,4,1,1,1,4
"782",2,4,1,1,4,1,1,1,4
"783",3,4,1,1,4,1,1,1,4
"784",4,4,1,1,4,1,1,1,4
"785",1,1,2,1,4,1,1,1,2
"786",2,1,2,1,4,1,1,1,2
"787",3,1,2,1,4,1,1,1,3
"788",4,1,2,1,4,1,1,1,4
"789",1,2,2,1,4,1,1,1,2
"790",2,2,2,1,4,1,1,1,2
"791",3,2,2,1,4,1,1,1,3
"792",4,2,2,1,4,1,1,1,4
"793",1,3,2,1,4,1,1,1,3
"794",2,3,2,1,4,1,1,1,3
"795",3,3,2,1,4,1,1,1,3
"796",4,3,2,1,4,1,1,1,4
"797",1,4,2,1,4,1,1,1,4
"798",2,4,2,1,4,1,1,1,4
"799",3,4,2,1,4,1,1,1,4
"800",4,4,2,1,4,1,1,1,4
"801",1,1,3,1,4,1,1,1,3
"802",2,1,3,1,4,1,1,1,3
"803",3,1,3,1,4,1,1,1,3
"804",4,1,3,1,4,1,1,1,4
"805",1,2,3,1,4,1,1,1,3
"806",2,2,3,1,4,1,1,1,3
"807",3,2,3,1,4,1,1,1,3
"808",4,2,3,1,4,1,1,1,4
"809",1,3,3,1,4,1,1,1,3
"810",2,3,3,1,4,1,1,1,3
"811",3,3,3,1,4,1,1,1,3
"812",4,3,3,1,4,1,1,1,4
"813",1,4,3,1,4,1,1,1,4
"814",2,4,3,1,4,1,1,1,4
"815",3,4,3,1,4,1,1,1,4
"816",4,4,3,1,4,1,1,1,4
"817",1,1,4,1,4,1,1,1,4
"818",2,1,4,1,4,1,1,1,4
"819",3,1,4,1,4,1,1,1,4
"820",4,1,4,1,4,1,1,1,4
"821",1,2,4,1,4,1,1,1,4
"822",2,2,4,1,4,1,1,1,4
"823",3,2,4,1,4,1,1,1,4
"824",4,2,4,1,4,1,1,1,4
"825",1,3,4,1,4,1,1,1,4
"826",2,3,4,1,4,1,1,1,4
"827",3,3,4,1,4,1,1,1,4
"828",4,3,4,1,4,1,1,1,4
"829",1,4,4,1,4,1,1,1,4
"830",2,4,4,1,4,1,1,1,4
"831",3,4,4,1,4,1,1,1,4
"832",4,4,4,1,4,1,1,1,4
"833",1,1,1,2,4,1,1,1,2
"834",2,1,1,2,4,1,1,1,2
"835",3,1,1,2,4,1,1,1,3
"836",4,1,1,2,4,1,1,1,4
"837",1,2,1,2,4,1,1,1,2
"838",2,2,1,2,4,1,1,1,2
"839",3,2,1,2,4,1,1,1,3
"840",4,2,1,2,4,1,1,1,4
"841",1,3,1,2,4,1,1,1,3
"842",2,3,1,2,4,1,1,1,3
"843",3,3,1,2,4,1,1,1,3
"844",4,3,1,2,4,1,1,1,4
"845",1,4,1,2,4,1,1,1,4
"846",2,4,1,2,4,1,1,1,4
"847",3,4,1,2,4,1,1,1,4
"848",4,4,1,2,4,1,1,1,4
"849",1,1,2,2,4,1,1,1,2
"850",2,1,2,2,4,1,1,1,2
"851",3,1,2,2,4,1,1,1,3
"852",4,1,2,2,4,1,1,1,4
"853",1,2,2,2,4,1,1,1,2
"854",2,2,2,2,4,1,1,1,2
"855",3,2,2,2,4,1,1,1,3
"856",4,2,2,2,4,1,1,1,4
"857",1,3,2,2,4,1,1,1,3
"858",2,3,2,2,4,1,1,1,3
"859",3,3,2,2,4,1,1,1,3
"860",4,3,2,2,4,1,1,1,4
"861",1,4,2,2,4,1,1,1,4
"862",2,4,2,2,4,1,1,1,4
"863",3,4,2,2,4,1,1,1,4
"864",4,4,2,2,4,1,1,1,4
"865",1,1,3,2,4,1,1,1,3
"866",2,1,3,2,4,1,1,1,3
"867",3,1,3,2,4,1,1,1,3
"868",4,1,3,2,4,1,1,1,4
"869",1,2,3,2,4,1,1,1,3
"870",2,2,3,2,4,1,1,1,3
"871",3,2,3,2,4,1,1,1,3
"872",4,2,3,2,4,1,1,1,4
"873",1,3,3,2,4,1,1,1,3
"874",2,3,3,2,4,1,1,1,3
"875",3,3,3,2,4,1,1,1,3
"876",4,3,3,2,4,1,1,1,4
"877",1,4,3,2,4,1,1,1,4
"878",2,4,3,2,4,1,1,1,4
"879",3,4,3,2,4,1,1,1,4
"880",4,4,3,2,4,1,1,1,4
"881",1,1,4,2,4,1,1,1,4
"882",2,1,4,2,4,1,1,1,4
"883",3,1,4,2,4,1,1,1,4
"884",4,1,4,2,4,1,1,1,4
"885",1,2,4,2,4,1,1,1,4
"886",2,2,4,2,4,1,1,1,4
"887",3,2,4,2,4,1,1,1,4
"888",4,2,4,2,4,1,1,1,4
"889",1,3,4,2,4,1,1,1,4
"890",2,3,4,2,4,1,1,1,4
"891",3,3,4,2,4,1,1,1,4
"892",4,3,4,2,4,1,1,1,4
"893",1,4,4,2,4,1,1,1,4
"894",2,4,4,2,4,1,1,1,4
"895",3,4,4,2,4,1,1,1,4
"896",4,4,4,2,4,1,1,1,4
"897",1,1,1,3,4,1,1,1,3
"898",2,1,1,3,4,1,1,1,3
"899",3,1,1,3,4,1,1,1,3
"900",4,1,1,3,4,1,1,1,4
"901",1,2,1,3,4,1,1,1,3
"902",2,2,1,3,4,1,1,1,3
"903",3,2,1,3,4,1,1,1,3
"904",4,2,1,3,4,1,1,1,4
"905",1,3,1,3,4,1,1,1,3
"906",2,3,1,3,4,1,1,1,3
"907",3,3,1,3,4,1,1,1,3
"908",4,3,1,3,4,1,1,1,4
"909",1,4,1,3,4,1,1,1,4
"910",2,4,1,3,4,1,1,1,4
"911",3,4,1,3,4,1,1,1,4
"912",4,4,1,3,4,1,1,1,4
"913",1,1,2,3,4,1,1,1,3
"914",2,1,2,3,4,1,1,1,3
"915",3,1,2,3,4,1,1,1,3
"916",4,1,2,3,4,1,1,1,4
"917",1,2,2,3,4,1,1,1,3
"918",2,2,2,3,4,1,1,1,3
"919",3,2,2,3,4,1,1,1,3
"920",4,2,2,3,4,1,1,1,4
"921",1,3,2,3,4,1,1,1,3
"922",2,3,2,3,4,1,1,1,3
"923",3,3,2,3,4,1,1,1,3
"924",4,3,2,3,4,1,1,1,4
"925",1,4,2,3,4,1,1,1,4
"926",2,4,2,3,4,1,1,1,4
"927",3,4,2,3,4,1,1,1,4
"928",4,4,2,3,4,1,1,1,4
"929",1,1,3,3,4,1,1,1,3
"930",2,1,3,3,4,1,1,1,3
"931",3,1,3,3,4,1,1,1,3
"932",4,1,3,3,4,1,1,1,4
"933",1,2,3,3,4,1,1,1,3
"934",2,2,3,3,4,1,1,1,3
"935",3,2,3,3,4,1,1,1,3
"936",4,2,3,3,4,1,1,1,4
"937",1,3,3,3,4,1,1,1,3
"938",2,3,3,3,4,1,1,1,3
"939",3,3,3,3,4,1,1,1,3
"940",4,3,3,3,4,1,1,1,4
"941",1,4,3,3,4,1,1,1,4
"942",2,4,3,3,4,1,1,1,4
"943",3,4,3,3,4,1,1,1,4
"944",4,4,3,3,4,1,1,1,4
"945",1,1,4,3,4,1,1,1,4
"946",2,1,4,3,4,1,1,1,4
"947",3,1,4,3,4,1,1,1,4
"948",4,1,4,3,4,1,1,1,4
"949",1,2,4,3,4,1,1,1,4
"950",2,2,4,3,4,1,1,1,4
"951",3,2,4,3,4,1,1,1,4
"952",4,2,4,3,4,1,1,1,4
"953",1,3,4,3,4,1,1,1,4
"954",2,3,4,3,4,1,1,1,4
"955",3,3,4,3,4,1,1,1,4
"956",4,3,4,3,4,1,1,1,4
"957",1,4,4,3,4,1,1,1,4
"958",2,4,4,3,4,1,1,1,4
"959",3,4,4,3,4,1,1,1,4
"960",4,4,4,3,4,1,1,1,4
"961",1,1,1,4,4,1,1,1,4
"962",2,1,1,4,4,1,1,1,4
"963",3,1,1,4,4,1,1,1,4
"964",4,1,1,4,4,1,1,1,4
"965",1,2,1,4,4,1,1,1,4
"966",2,2,1,4,4,1,1,1,4
"967",3,2,1,4,4,1,1,1,4
"968",4,2,1,4,4,1,1,1,4
"969",1,3,1,4,4,1,1,1,4
"970",2,3,1,4,4,1,1,1,4
"971",3,3,1,4,4,1,1,1,4
"972",4,3,1,4,4,1,1,1,4
"973",1,4,1,4,4,1,1,1,4
"974",2,4,1,4,4,1,1,1,4
"975",3,4,1,4,4,1,1,1,4
"976",4,4,1,4,4,1,1,1,4
"977",1,1,2,4,4,1,1,1,4
"978",2,1,2,4,4,1,1,1,4
"979",3,1,2,4,4,1,1,1,4
"980",4,1,2,4,4,1,1,1,4
"981",1,2,2,4,4,1,1,1,4
"982",2,2,2,4,4,1,1,1,4
"983",3,2,2,4,4,1,1,1,4
"984",4,2,2,4,4,1,1,1,4
"985",1,3,2,4,4,1,1,1,4
"986",2,3,2,4,4,1,1,1,4
"987",3,3,2,4,4,1,1,1,4
"988",4,3,2,4,4,1,1,1,4
"989",1,4,2,4,4,1,1,1,4
"990",2,4,2,4,4,1,1,1,4
"991",3,4,2,4,4,1,1,1,4
"992",4,4,2,4,4,1,1,1,4
"993",1,1,3,4,4,1,1,1,4
"994",2,1,3,4,4,1,1,1,4
"995",3,1,3,4,4,1,1,1,4
"996",4,1,3,4,4,1,1,1,4
"997",1,2,3,4,4,1,1,1,4
"998",2,2,3,4,4,1,1,1,4
"999",3,2,3,4,4,1,1,1,4
"1000",4,2,3,4,4,1,1,1,4
"1001",1,3,3,4,4,1,1,1,4
"1002",2,3,3,4,4,1,1,1,4
"1003",3,3,3,4,4,1,1,1,4
"1004",4,3,3,4,4,1,1,1,4
"1005",1,4,3,4,4,1,1,1,4
"1006",2,4,3,4,4,1,1,1,4
"1007",3,4,3,4,4,1,1,1,4
"1008",4,4,3,4,4,1,1,1,4
"1009",1,1,4,4,4,1,1,1,4
"1010",2,1,4,4,4,1,1,1,4
"1011",3,1,4,4,4,1,1,1,4
"1012",4,1,4,4,4,1,1,1,4
"1013",1,2,4,4,4,1,1,1,4
"1014",2,2,4,4,4,1,1,1,4
"1015",3,2,4,4,4,1,1,1,4
"1016",4,2,4,4,4,1,1,1,4
"1017",1,3,4,4,4,1,1,1,4
"1018",2,3,4,4,4,1,1,1,4
"1019",3,3,4,4,4,1,1,1,4
"1020",4,3,4,4,4,1,1,1,4
"1021",1,4,4,4,4,1,1,1,4
"1022",2,4,4,4,4,1,1,1,4
"1023",3,4,4,4,4,1,1,1,4
"1024",4,4,4,4,4,1,1,1,4
"1025",1,1,1,1,1,2,1,1,1
"1026",2,1,1,1,1,2,1,1,2
"1027",3,1,1,1,1,2,1,1,3
"1028",4,1,1,1,1,2,1,1,4
"1029",1,2,1,1,1,2,1,1,2
"1030",2,2,1,1,1,2,1,1,2
"1031",3,2,1,1,1,2,1,1,3
"1032",4,2,1,1,1,2,1,1,4
"1033",1,3,1,1,1,2,1,1,3
"1034",2,3,1,1,1,2,1,1,3
"1035",3,3,1,1,1,2,1,1,3
"1036",4,3,1,1,1,2,1,1,4
"1037",1,4,1,1,1,2,1,1,4
"1038",2,4,1,1,1,2,1,1,4
"1039",3,4,1,1,1,2,1,1,4
"1040",4,4,1,1,1,2,1,1,4
"1041",1,1,2,1,1,2,1,1,2
"1042",2,1,2,1,1,2,1,1,2
"1043",3,1,2,1,1,2,1,1,3
"1044",4,1,2,1,1,2,1,1,4
"1045",1,2,2,1,1,2,1,1,2
"1046",2,2,2,1,1,2,1,1,2
"1047",3,2,2,1,1,2,1,1,3
"1048",4,2,2,1,1,2,1,1,4
"1049",1,3,2,1,1,2,1,1,3
"1050",2,3,2,1,1,2,1,1,3
"1051",3,3,2,1,1,2,1,1,3
"1052",4,3,2,1,1,2,1,1,4
"1053",1,4,2,1,1,2,1,1,4
"1054",2,4,2,1,1,2,1,1,4
"1055",3,4,2,1,1,2,1,1,4
"1056",4,4,2,1,1,2,1,1,4
"1057",1,1,3,1,1,2,1,1,3
"1058",2,1,3,1,1,2,1,1,3
"1059",3,1,3,1,1,2,1,1,3
"1060",4,1,3,1,1,2,1,1,4
"1061",1,2,3,1,1,2,1,1,3
"1062",2,2,3,1,1,2,1,1,3
"1063",3,2,3,1,1,2,1,1,3
"1064",4,2,3,1,1,2,1,1,4
"1065",1,3,3,1,1,2,1,1,3
"1066",2,3,3,1,1,2,1,1,3
"1067",3,3,3,1,1,2,1,1,3
"1068",4,3,3,1,1,2,1,1,4
"1069",1,4,3,1,1,2,1,1,4
"1070",2,4,3,1,1,2,1,1,4
"1071",3,4,3,1,1,2,1,1,4
"1072",4,4,3,1,1,2,1,1,4
"1073",1,1,4,1,1,2,1,1,4
"1074",2,1,4,1,1,2,1,1,4
"1075",3,1,4,1,1,2,1,1,4
"1076",4,1,4,1,1,2,1,1,4
"1077",1,2,4,1,1,2,1,1,4
"1078",2,2,4,1,1,2,1,1,4
"1079",3,2,4,1,1,2,1,1,4
"1080",4,2,4,1,1,2,1,1,4
"1081",1,3,4,1,1,2,1,1,4
"1082",2,3,4,1,1,2,1,1,4
"1083",3,3,4,1,1,2,1,1,4
"1084",4,3,4,1,1,2,1,1,4
"1085",1,4,4,1,1,2,1,1,4
"1086",2,4,4,1,1,2,1,1,4
"1087",3,4,4,1,1,2,1,1,4
"1088",4,4,4,1,1,2,1,1,4
"1089",1,1,1,2,1,2,1,1,2
"1090",2,1,1,2,1,2,1,1,2
"1091",3,1,1,2,1,2,1,1,3
"1092",4,1,1,2,1,2,1,1,4
"1093",1,2,1,2,1,2,1,1,2
"1094",2,2,1,2,1,2,1,1,2
"1095",3,2,1,2,1,2,1,1,3
"1096",4,2,1,2,1,2,1,1,4
"1097",1,3,1,2,1,2,1,1,3
"1098",2,3,1,2,1,2,1,1,3
"1099",3,3,1,2,1,2,1,1,3
"1100",4,3,1,2,1,2,1,1,4
"1101",1,4,1,2,1,2,1,1,4
"1102",2,4,1,2,1,2,1,1,4
"1103",3,4,1,2,1,2,1,1,4
"1104",4,4,1,2,1,2,1,1,4
"1105",1,1,2,2,1,2,1,1,2
"1106",2,1,2,2,1,2,1,1,2
"1107",3,1,2,2,1,2,1,1,3
"1108",4,1,2,2,1,2,1,1,4
"1109",1,2,2,2,1,2,1,1,2
"1110",2,2,2,2,1,2,1,1,2
"1111",3,2,2,2,1,2,1,1,3
"1112",4,2,2,2,1,2,1,1,4
"1113",1,3,2,2,1,2,1,1,3
"1114",2,3,2,2,1,2,1,1,3
"1115",3,3,2,2,1,2,1,1,3
"1116",4,3,2,2,1,2,1,1,4
"1117",1,4,2,2,1,2,1,1,4
"1118",2,4,2,2,1,2,1,1,4
"1119",3,4,2,2,1,2,1,1,4
"1120",4,4,2,2,1,2,1,1,4
"1121",1,1,3,2,1,2,1,1,3
"1122",2,1,3,2,1,2,1,1,3
"1123",3,1,3,2,1,2,1,1,3
"1124",4,1,3,2,1,2,1,1,4
"1125",1,2,3,2,1,2,1,1,3
"1126",2,2,3,2,1,2,1,1,3
"1127",3,2,3,2,1,2,1,1,3
"1128",4,2,3,2,1,2,1,1,4
"1129",1,3,3,2,1,2,1,1,3
"1130",2,3,3,2,1,2,1,1,3
"1131",3,3,3,2,1,2,1,1,3
"1132",4,3,3,2,1,2,1,1,4
"1133",1,4,3,2,1,2,1,1,4
"1134",2,4,3,2,1,2,1,1,4
"1135",3,4,3,2,1,2,1,1,4
"1136",4,4,3,2,1,2,1,1,4
"1137",1,1,4,2,1,2,1,1,4
"1138",2,1,4,2,1,2,1,1,4
"1139",3,1,4,2,1,2,1,1,4
"1140",4,1,4,2,1,2,1,1,4
"1141",1,2,4,2,1,2,1,1,4
"1142",2,2,4,2,1,2,1,1,4
"1143",3,2,4,2,1,2,1,1,4
"1144",4,2,4,2,1,2,1,1,4
"1145",1,3,4,2,1,2,1,1,4
"1146",2,3,4,2,1,2,1,1,4
"1147",3,3,4,2,1,2,1,1,4
"1148",4,3,4,2,1,2,1,1,4
"1149",1,4,4,2,1,2,1,1,4
"1150",2,4,4,2,1,2,1,1,4
"1151",3,4,4,2,1,2,1,1,4
"1152",4,4,4,2,1,2,1,1,4
"1153",1,1,1,3,1,2,1,1,3
"1154",2,1,1,3,1,2,1,1,3
"1155",3,1,1,3,1,2,1,1,3
"1156",4,1,1,3,1,2,1,1,4
"1157",1,2,1,3,1,2,1,1,3
"1158",2,2,1,3,1,2,1,1,3
"1159",3,2,1,3,1,2,1,1,3
"1160",4,2,1,3,1,2,1,1,4
"1161",1,3,1,3,1,2,1,1,3
"1162",2,3,1,3,1,2,1,1,3
"1163",3,3,1,3,1,2,1,1,3
"1164",4,3,1,3,1,2,1,1,4
"1165",1,4,1,3,1,2,1,1,4
"1166",2,4,1,3,1,2,1,1,4
"1167",3,4,1,3,1,2,1,1,4
"1168",4,4,1,3,1,2,1,1,4
"1169",1,1,2,3,1,2,1,1,3
"1170",2,1,2,3,1,2,1,1,3
"1171",3,1,2,3,1,2,1,1,3
"1172",4,1,2,3,1,2,1,1,4
"1173",1,2,2,3,1,2,1,1,3
"1174",2,2,2,3,1,2,1,1,3
"1175",3,2,2,3,1,2,1,1,3
"1176",4,2,2,3,1,2,1,1,4
"1177",1,3,2,3,1,2,1,1,3
"1178",2,3,2,3,1,2,1,1,3
"1179",3,3,2,3,1,2,1,1,3
"1180",4,3,2,3,1,2,1,1,4
"1181",1,4,2,3,1,2,1,1,4
"1182",2,4,2,3,1,2,1,1,4
"1183",3,4,2,3,1,2,1,1,4
"1184",4,4,2,3,1,2,1,1,4
"1185",1,1,3,3,1,2,1,1,3
"1186",2,1,3,3,1,2,1,1,3
"1187",3,1,3,3,1,2,1,1,3
"1188",4,1,3,3,1,2,1,1,4
"1189",1,2,3,3,1,2,1,1,3
"1190",2,2,3,3,1,2,1,1,3
"1191",3,2,3,3,1,2,1,1,3
"1192",4,2,3,3,1,2,1,1,4
"1193",1,3,3,3,1,2,1,1,3
"1194",2,3,3,3,1,2,1,1,3
"1195",3,3,3,3,1,2,1,1,3
"1196",4,3,3,3,1,2,1,1,4
"1197",1,4,3,3,1,2,1,1,4
"1198",2,4,3,3,1,2,1,1,4
"1199",3,4,3,3,1,2,1,1,4
"1200",4,4,3,3,1,2,1,1,4
"1201",1,1,4,3,1,2,1,1,4
"1202",2,1,4,3,1,2,1,1,4
"1203",3,1,4,3,1,2,1,1,4
"1204",4,1,4,3,1,2,1,1,4
"1205",1,2,4,3,1,2,1,1,4
"1206",2,2,4,3,1,2,1,1,4
"1207",3,2,4,3,1,2,1,1,4
"1208",4,2,4,3,1,2,1,1,4
"1209",1,3,4,3,1,2,1,1,4
"1210",2,3,4,3,1,2,1,1,4
"1211",3,3,4,3,1,2,1,1,4
"1212",4,3,4,3,1,2,1,1,4
"1213",1,4,4,3,1,2,1,1,4
"1214",2,4,4,3,1,2,1,1,4
"1215",3,4,4,3,1,2,1,1,4
"1216",4,4,4,3,1,2,1,1,4
"1217",1,1,1,4,1,2,1,1,4
"1218",2,1,1,4,1,2,1,1,4
"1219",3,1,1,4,1,2,1,1,4
"1220",4,1,1,4,1,2,1,1,4
"1221",1,2,1,4,1,2,1,1,4
"1222",2,2,1,4,1,2,1,1,4
"1223",3,2,1,4,1,2,1,1,4
"1224",4,2,1,4,1,2,1,1,4
"1225",1,3,1,4,1,2,1,1,4
"1226",2,3,1,4,1,2,1,1,4
"1227",3,3,1,4,1,2,1,1,4
"1228",4,3,1,4,1,2,1,1,4
"1229",1,4,1,4,1,2,1,1,4
"1230",2,4,1,4,1,2,1,1,4
"1231",3,4,1,4,1,2,1,1,4
"1232",4,4,1,4,1,2,1,1,4
"1233",1,1,2,4,1,2,1,1,4
"1234",2,1,2,4,1,2,1,1,4
"1235",3,1,2,4,1,2,1,1,4
"1236",4,1,2,4,1,2,1,1,4
"1237",1,2,2,4,1,2,1,1,4
"1238",2,2,2,4,1,2,1,1,4
"1239",3,2,2,4,1,2,1,1,4
"1240",4,2,2,4,1,2,1,1,4
"1241",1,3,2,4,1,2,1,1,4
"1242",2,3,2,4,1,2,1,1,4
"1243",3,3,2,4,1,2,1,1,4
"1244",4,3,2,4,1,2,1,1,4
"1245",1,4,2,4,1,2,1,1,4
"1246",2,4,2,4,1,2,1,1,4
"1247",3,4,2,4,1,2,1,1,4
"1248",4,4,2,4,1,2,1,1,4
"1249",1,1,3,4,1,2,1,1,4
"1250",2,1,3,4,1,2,1,1,4
"1251",3,1,3,4,1,2,1,1,4
"1252",4,1,3,4,1,2,1,1,4
"1253",1,2,3,4,1,2,1,1,4
"1254",2,2,3,4,1,2,1,1,4
"1255",3,2,3,4,1,2,1,1,4
"1256",4,2,3,4,1,2,1,1,4
"1257",1,3,3,4,1,2,1,1,4
"1258",2,3,3,4,1,2,1,1,4
"1259",3,3,3,4,1,2,1,1,4
"1260",4,3,3,4,1,2,1,1,4
"1261",1,4,3,4,1,2,1,1,4
"1262",2,4,3,4,1,2,1,1,4
"1263",3,4,3,4,1,2,1,1,4
"1264",4,4,3,4,1,2,1,1,4
"1265",1,1,4,4,1,2,1,1,4
"1266",2,1,4,4,1,2,1,1,4
"1267",3,1,4,4,1,2,1,1,4
"1268",4,1,4,4,1,2,1,1,4
"1269",1,2,4,4,1,2,1,1,4
"1270",2,2,4,4,1,2,1,1,4
"1271",3,2,4,4,1,2,1,1,4
"1272",4,2,4,4,1,2,1,1,4
"1273",1,3,4,4,1,2,1,1,4
"1274",2,3,4,4,1,2,1,1,4
"1275",3,3,4,4,1,2,1,1,4
"1276",4,3,4,4,1,2,1,1,4
"1277",1,4,4,4,1,2,1,1,4
"1278",2,4,4,4,1,2,1,1,4
"1279",3,4,4,4,1,2,1,1,4
"1280",4,4,4,4,1,2,1,1,4
"1281",1,1,1,1,2,2,1,1,2
"1282",2,1,1,1,2,2,1,1,2
"1283",3,1,1,1,2,2,1,1,3
"1284",4,1,1,1,2,2,1,1,4
"1285",1,2,1,1,2,2,1,1,2
"1286",2,2,1,1,2,2,1,1,2
"1287",3,2,1,1,2,2,1,1,3
"1288",4,2,1,1,2,2,1,1,4
"1289",1,3,1,1,2,2,1,1,3
"1290",2,3,1,1,2,2,1,1,3
"1291",3,3,1,1,2,2,1,1,3
"1292",4,3,1,1,2,2,1,1,4
"1293",1,4,1,1,2,2,1,1,4
"1294",2,4,1,1,2,2,1,1,4
"1295",3,4,1,1,2,2,1,1,4
"1296",4,4,1,1,2,2,1,1,4
"1297",1,1,2,1,2,2,1,1,2
"1298",2,1,2,1,2,2,1,1,2
"1299",3,1,2,1,2,2,1,1,3
"1300",4,1,2,1,2,2,1,1,4
"1301",1,2,2,1,2,2,1,1,2
